西脇市駅,ニシワキシ,,
西早稲田駅,ニシワセダ,,
西和田駅,ニシワダ,,
ニセコ駅,ニセコ,,
似内駅,ニタナイ,,
日前宮駅,ニチゼングウ,,
日南駅,ニチナン,,
日原駅,ニチハラ,,
二中通停留場,ニチュウドオリ,,
日華化学前駅,ニッカカガクマエ,,
新川駅,ニッカワ,上毛電気鉄道上毛線 群馬県,
日光駅,ニッコウ,,
日工前駅,ニッコウマエ,,
日進駅,ニッシン,名古屋鉄道豊田線 愛知県,
日進駅,ニッシン,東日本旅客鉄道川越線 埼玉県,
日進駅,ニッシン,北海道旅客鉄道宗谷本線 北海道,
日生中央駅,ニッセイチュウオウ,,
日赤病院前停留場,ニッセキビョウインマエ,,
新田駅,ニッタ,東日本旅客鉄道東北本線 宮城県,
新田駅,ニッタ,阿武隈急行阿武隈急行線 福島県,
日立木駅,ニッタキ,,
新田塚駅,ニッタヅカ,,
新田野駅,ニッタノ,,
新羽駅,ニッパ,,
日暮里駅,ニッポリ,,
日本橋駅,ニッポンバシ,大阪市営地下鉄堺筋線 大阪府,
新ノ口駅,ニノクチ,,
二ノ瀬駅,ニノセ,,
二戸駅,ニノヘ,,
二宮駅,ニノミヤ,,
丹生駅,ニブ,,
仁豊野駅,ニブノ,,
仁保駅,ニホ,,
仁保津駅,ニホヅ,,
日本大通り駅,ニホンオオドオリ,,
二本木駅,ニホンギ,,
二本木口停留場,ニホンギグチ,,
日本橋駅,ニホンバシ,東京地下鉄銀座線 東京都,
日本へそ公園駅,ニホンヘソコウエン,,
二本松駅,ニホンマツ,,
日本ライン今渡駅,ニホンラインイマワタリ,,
仁万駅,ニマ,,
仁山駅,ニヤマ,,
壬生川駅,ニュウガワ,四国旅客鉄道予讃線,
丹生川駅,ニュウガワ,三岐鉄道三岐線,
入善駅,ニュウゼン,,
入野駅,ニュウノ,西日本旅客鉄道山陽本線 広島県,
韮川駅,ニラガワ,,
韮崎駅,ニラサキ,,
韮山駅,ニラヤマ,,
二里ヶ浜駅,ニリガハマ,,
楡木駅,ニレギ,,
楡原駅,ニレハラ,,
二郎駅,ニロウ,,
庭坂駅,ニワサカ,,
庭瀬駅,ニワセ,,
人形町駅,ニンギョウチョウ,,
糠沢駅,ヌカザワ,,
額住宅前駅,ヌカジュウタクマエ,,
額田駅,ヌカタ,近畿日本鉄道奈良線 大阪府,
額田駅,ヌカダ,東日本旅客鉄道水郡線 茨城県,
糠南駅,ヌカナン,,
温田駅,ヌクタ,,
生見駅,ヌクミ,,
抜里駅,ヌクリ,,
布市駅,ヌノイチ,,
布崎駅,ヌノザキ,,
布師田駅,ヌノシダ,,
布忍駅,ヌノセ,,
布原駅,ヌノハラ,,
布部駅,ヌノベ,,
沼久保駅,ヌマクボ,,
沼田駅,ヌマタ,,
沼津駅,ヌマヅ,,
沼ノ沢駅,ヌマノサワ,,
沼ノ端駅,ヌマノハタ,,
沼袋駅,ヌマブクロ,,
沼部駅,ヌマベ,,
根雨駅,ネウ,,
根笠駅,ネガサ,,
根岸駅,ネギシ,東日本旅客鉄道根岸線 神奈川県,
根岸駅,ネギシ,東日本旅客鉄道只見線 福島県,
猫又駅,ネコマタ,,
根小屋駅,ネゴヤ,,
鼠ヶ関駅,ネズガセキ,,
根知駅,ネチ,,
根津駅,ネヅ,,
熱郛駅,ネップ,,
根府川駅,ネブカワ,,
根室駅,ネムロ,,
根本駅,ネモト,,
寝屋川市駅,ネヤガワシ,,
練馬駅,ネリマ,,
練馬春日町駅,ネリマカスガチョウ,,
練馬高野台駅,ネリマタカノダイ,,
のいち駅,ノイチ,,
能生駅,ノウ,,
農学部前駅,ノウガクブマエ,,
能見台駅,ノウケンダイ,,
能町駅,ノウマチ,,
能町口停留場,ノウマチグチ,,
野江駅,ノエ,,
野江内代駅,ノエウチンダイ,,
直方駅,ノオガタ,,
ノーフォーク広場駅,ノーフォークヒロバ,,
野方駅,ノガタ,,
野花南駅,ノカナン,,
野上駅,ノガミ,,
野上原駅,ノガミハラ,,
乃木駅,ノギ,西日本旅客鉄道山陰本線,
野木駅,ノギ,東日本旅客鉄道東北本線,
乃木坂駅,ノギザカ,,
野木沢駅,ノギサワ,,
野芥駅,ノケ,,
野崎駅,ノザキ,東日本旅客鉄道東北本線 栃木県,
野崎駅,ノザキ,西日本旅客鉄道片町線 大阪府,
野里駅,ノザト,,
野沢駅,ノザワ,,
野志駅,ノシ,,
野島公園駅,ノジマコウエン,,
野尻駅,ノジリ,,
能代駅,ノシロ,,
能瀬駅,ノセ,,
野跡駅,ノセキ,,
及位駅,ノゾキ,,
野田駅,ノダ,西日本旅客鉄道大阪環状線 JR西日本,
野田駅,ノダ,阪神本線 阪神,
野田生駅,ノダオイ,,
野田郷駅,ノダゴウ,,
野田市駅,ノダシ,,
野田城駅,ノダジョウ,,
野田新町駅,ノダシンマチ,,
野田玉川駅,ノダタマガワ,,
野田阪神駅,ノダハンシン,,
野馳駅,ノチ,,
野幌駅,ノッポロ,,
能登鹿島駅,ノトカシマ,,
能登川駅,ノトガワ,,
能登中島駅,ノトナカジマ,,
能登二宮駅,ノトニノミヤ,,
能登部駅,ノトベ,,
野内駅,ノナイ,,
野中駅,ノナカ,,
野並駅,ノナミ,,
野々市駅,ノノイチ,西日本旅客鉄道北陸本線 JR西日本,
野々市駅,ノノイチ,北陸鉄道石川線 北陸鉄道,
野々市工大前駅,ノノイチコウダイマエ,,
野々口駅,ノノクチ,,
のの岳駅,ノノダケ,,
野蒜駅,ノビル,,
延方駅,ノブカタ,,
信木駅,ノブキ,,
信砂駅,ノブシャ,,
延岡駅,ノベオカ,,
野辺地駅,ノヘジ,,
野辺山駅,ノベヤマ,,
登戸駅,ノボリト,,
登別駅,ノボリベツ,,
野間駅,ノマ,,
野町駅,ノマチ,,
能美根上駅,ノミネアガリ,,
野矢駅,ノヤ,,
ハーバーランド駅,ハーバーランド,,
ハーモニーホール駅,ハーモニーホール,,
早岐駅,ハイキ,,
拝島駅,ハイジマ,,
梅津寺駅,バイシンジ,,
羽犬塚駅,ハイヌヅカ,,
榛原駅,ハイバラ,,
梅林駅,バイリン,西日本旅客鉄道可部線 広島県,
ハウステンボス駅,ハウステンボス,,
南風崎駅,ハエノサキ,,
羽帯駅,ハオビ,,
博多駅,ハカタ,,
博多南駅,ハカタミナミ,,
計石駅,ハカリイシ,,
波川駅,ハカワ,,
葉木駅,ハキ,,
萩駅,ハギ,,
萩野駅,ハギノ,,
萩の台駅,ハギノダイ,,
萩ノ茶屋駅,ハギノチャヤ,,
萩原天神駅,ハギハラテンジン,,
萩山駅,ハギヤマ,,
萩生駅,ハギュウ,,
萩原駅,ハギワラ,名鉄尾西線 愛知県,
萩原駅,ハギワラ,筑豊電気鉄道 福岡県,
羽咋駅,ハクイ,,
白山駅,ハクサン,都営地下鉄三田線 東京都,
白山駅,ハクサン,東日本旅客鉄道越後線 新潟県,
白山長滝駅,ハクサンナガタキ,,
白島駅,ハクシマ,広島高速交通広島新交通1号線,
白島停留場,ハクシマ,広島電鉄白島線,
柏農高校前駅,ハクノウコウコウマエ,,
白馬駅,ハクバ,,
白馬大池駅,ハクバオオイケ,,
柏矢町駅,ハクヤチョウ,,
柏陽駅,ハクヨウ,,
白楽駅,ハクラク,,
羽倉崎駅,ハグラザキ,,
柏林台駅,ハクリンダイ,,
波久礼駅,ハグレ,,
羽黒駅,ハグロ,東日本旅客鉄道水戸線 茨城県,
羽黒駅,ハグロ,名古屋鉄道小牧線 愛知県,
博労町駅,バクロウマチ,,
羽黒下駅,ハグロシタ,,
馬喰町駅,バクロチョウ,,
馬喰横山駅,バクロヨコヤマ,,
半家駅,ハゲ,,
八景水谷駅,ハケノミヤ,,
箱石駅,ハコイシ,,
箱崎駅,ハコザキ,,
箱崎九大前駅,ハコザキキュウダイマエ,,
箱崎宮前駅,ハコザキミヤマエ,,
函館駅,ハコダテ,,
函館アリーナ前停留場,ハコダテアリーナマエ,,
函館駅前停留場,ハコダテエキマエ,,
函館貨物駅,ハコダテカモツ,,
函館どつく前停留場,ハコダテドツクマエ,,
箱作駅,ハコツクリ,,
箱根板橋駅,ハコネイタバシ,,
箱根ケ崎駅,ハコネガサキ,,
箱根湯本駅,ハコネユモト,,
羽衣駅,ハゴロモ,,
迫川駅,ハザカワ,,
飯山満駅,ハサマ,,
狭間駅,ハザマ,京王高尾線,
羽間駅,ハザマ,高松琴平電気鉄道琴平線,
波子駅,ハシ,,
土師駅,ハジ,,
箸尾駅,ハシオ,,
端岡駅,ハシオカ,,
階上駅,ハシカミ,,
箸蔵駅,ハシクラ,,
土師ノ里駅,ハジノサト,,
波止浜駅,ハシハマ,,
箸別駅,ハシベツ,,
羽島市役所前駅,ハシマシヤクショマエ,,
橋本駅,ハシモト,東日本旅客鉄道横浜線 神奈川県,
橋本駅,ハシモト,京阪本線 京都府,
橋本駅,ハシモト,西日本旅客鉄道和歌山線 和歌山県,
橋本駅,ハシモト,福岡市地下鉄七隈線 福岡県,
馬車道駅,バシャミチ,,
柱野駅,ハシラノ,,
蓮池町通停留場,ハスイケマチドオリ,,
蓮ケ池駅,ハスガイケ,,
バスセンター前駅,バスセンターマエ,,
蓮田駅,ハスダ,,
蓮沼駅,ハスヌマ,,
蓮根駅,ハスネ,,
蓮町駅,ハスマチ,,
長谷駅,ハセ,江ノ島電鉄線 神奈川県,
長谷駅,ハセ,西日本旅客鉄道播但線 兵庫県,
波瀬駅,ハゼ,,
長谷寺駅,ハセデラ,,
波田駅,ハタ,アルピコ交通上高地線,
葉多駅,ハタ,神戸電鉄粟生線,
波多浦駅,ハタウラ,,
波多江駅,ハタエ,,
波高島駅,ハダカジマ,,
幡ヶ谷駅,ハタガヤ,,
八多喜駅,ハタキ,,
畠田駅,ハタケダ,,
波田須駅,ハダス,,
畑田駅,ハタダ,,
羽立駅,ハダチ,,
秦野駅,ハダノ,,
旗の台駅,ハタノダイ,,
幡生駅,ハタブ,,
端間駅,ハタマ,,
幡屋駅,ハタヤ,,
八王子駅,ハチオウジ,,
八王子みなみ野駅,ハチオウジミナミノ,,
鉢形駅,ハチガタ,,
八軒駅,ハチケン,,
蓮駅,ハチス,,
八戸駅,ハチノヘ,,
八戸貨物駅,ハチノヘカモツ,,
八浜駅,ハチハマ,,
八本松駅,ハチホンマツ,,
八幡駅,ハチマン,遠州鉄道鉄道線 静岡県,
八幡平駅,ハチマンタイ,,
八幡前駅,ハチマンマエ,叡山電鉄鞍馬線 京都府,
八幡前駅,ハチマンマエ,南海加太線 和歌山県,
八幡山駅,ハチマンヤマ,,
八森駅,ハチモリ,,
八郎潟駅,ハチロウガタ,,
初石駅,ハツイシ,,
抜海駅,バッカイ,,
廿日市駅,ハツカイチ,,
廿日市市役所前駅,ハツカイチシヤクショマエ,,
初狩駅,ハツカリ,,
八景島駅,ハッケイジマ,,
発寒駅,ハッサム,,
発寒中央駅,ハッサムチュウオウ,,
発寒南駅,ハッサムミナミ,,
初芝駅,ハツシバ,,
初島駅,ハツシマ,,
八田駅,ハッタ,,
初台駅,ハツダイ,,
初田牛駅,ハッタウシ,,
八丁畷駅,ハッチョウナワテ,,
八丁馬場停留場,ハッチョウババ,,
八丁堀駅,ハッチョウボリ,東日本旅客鉄道京葉線,
八丁堀停留場,ハッチョウボリ,広島電鉄本線,
八丁牟田駅,ハッチョウムタ,,
八東駅,ハットウ,,
初富駅,ハツトミ,,
服部駅,ハットリ,,
服部川駅,ハットリガワ,,
服部天神駅,ハットリテンジン,,
初野駅,ハツノ,,
鳩ヶ谷駅,ハトガヤ,,
鳩ノ巣駅,ハトノス,,
羽鳥駅,ハトリ,,
花泉駅,ハナイズミ,,
花隈駅,ハナクマ,,
花小金井駅,ハナコガネイ,,
花崎駅,ハナサキ,,
花白温泉駅,ハナシロオンセン,,
花園駅,ハナゾノ,西日本旅客鉄道山陰本線 京都府,
花園駅,ハナゾノ,高松琴平電気鉄道長尾線 香川県,
花園町駅,ハナゾノチョウ,,
花田口停留場,ハナタグチ,,
放出駅,ハナテン,,
花畑駅,ハナバタケ,,
花畑町停留場,ハナバタチョウ,,
花巻駅,ハナマキ,,
花巻空港駅,ハナマキクウコウ,,
はなみずき通駅,ハナミズキドオリ,,
花水坂駅,ハナミズザカ,,
花山駅,ハナヤマ,,
花輪駅,ハナワ,,
花堂駅,ハナンドウ,,
羽生駅,ハニュウ,,
羽生田駅,ハニュウダ,,
羽貫駅,ハヌキ,,
波根駅,ハネ,,
羽根尾駅,ハネオ,,
羽田空港国際線ターミナル駅,ハネダクウコウコクサイセンターミナル,,
羽田空港国際線ビル駅,ハネダクウコウコクサイセンビル,,
羽田空港国内線ターミナル駅,ハネダクウコウコクナイセンターミナル,,
羽田空港第1ビル駅,ハネダクウコウダイイチビル,,
羽田空港第2ビル駅,ハネダクウコウダイニビル,,
羽ノ浦駅,ハノウラ,,
羽場駅,ハバ,東海旅客鉄道飯田線 長野県,
羽場駅,ハバ,名古屋鉄道各務原線 岐阜県,
馬場崎町駅,ババサキチョウ,,
埴生駅,ハブ,,
浜厚真駅,ハマアツマ,,
浜大津駅,ハマオオツ,,
浜加積駅,ハマカヅミ,,
浜金谷駅,ハマカナヤ,,
浜川崎駅,ハマカワサキ,,
浜北駅,ハマキタ,,
浜口町停留場,ハマグチマチ,,
浜五井駅,ハマゴイ,,
浜河内駅,ハマゴウチ,,
浜小倉駅,ハマコクラ,,
浜小清水駅,ハマコシミズ,,
浜坂駅,ハマサカ,,
浜崎駅,ハマサキ,,
浜田駅,ハマダ,,
浜田浦駅,ハマタウラ,,
浜田山駅,ハマダヤマ,,
浜町駅,ハマチョウ,,
浜寺駅前停留場,ハマデラエキマエ,,
浜寺公園駅,ハマデラコウエン,,
浜中駅,ハマナカ,,
浜名湖佐久米駅,ハマナコサクメ,,
浜野駅,ハマノ,,
浜の宮駅,ハマノミヤ,,
浜原駅,ハマハラ,,
浜松駅,ハママツ,,
浜松町駅,ハママツチョウ,,
浜村駅,ハマムラ,,
浜山公園北口駅,ハマヤマコウエンキタグチ,,
浜吉田駅,ハマヨシダ,,
羽村駅,ハムラ,,
刃物会館前駅,ハモノカイカンマエ,,
芳養駅,ハヤ,,
早川駅,ハヤカワ,,
早来駅,ハヤキタ,,
早口駅,ハヤグチ,,
林駅,ハヤシ,,
林崎駅,ハヤシザキ,,
林崎松江海岸駅,ハヤシサキマツエカイガン,,
林野駅,ハヤシノ,,
早島駅,ハヤシマ,,
林道駅,ハヤシミチ,,
早瀬駅,ハヤセ,,
早月加積駅,ハヤツキカヅミ,,
早戸駅,ハヤト,東日本旅客鉄道只見線,
隼人駅,ハヤト,九州旅客鉄道日豊本線,
早通駅,ハヤドオリ,,
隼駅,ハヤブサ,,
速星駅,ハヤホシ,,
羽床駅,ハユカ,,
原駅,ハラ,東海旅客鉄道東海道本線 静岡県,
原駅,ハラ,名古屋市営地下鉄鶴舞線 愛知県,
原駅,ハラ,高松琴平電気鉄道志度線 香川県,
原市駅,ハライチ,,
原木駅,バラキ,,
原木中山駅,バラキナカヤマ,,
原宿駅,ハラジュク,,
原田駅,ハラダ,天竜浜名湖鉄道天竜浜名湖線 静岡県,
腹帯駅,ハラタイ,,
原当麻駅,ハラタイマ,,
原野駅,ハラノ,,
原ノ町駅,ハラノマチ,,
原谷駅,ハラノヤ,,
原水駅,ハラミズ,,
原向駅,ハラムコウ,,
針中野駅,ハリナカノ,,
播磨駅,ハリマ,,
はりま勝原駅,ハリマカツハラ,,
播磨下里駅,ハリマシモサト,,
播磨新宮駅,ハリマシングウ,,
播磨高岡駅,ハリマタカオカ,,
播磨町駅,ハリマチョウ,,
播磨徳久駅,ハリマトクサ,,
はりまや橋停留場,ハリマヤバシ,,
播磨横田駅,ハリマヨコタ,,
バルーンさが駅,バルーンサガ,臨時,
春江駅,ハルエ,,
春賀駅,ハルカ,,
春木駅,ハルキ,,
春木場駅,ハルキバ,,
春田駅,ハルタ,,
原田駅,ハルダ,九州旅客鉄道鹿児島本線 福岡県,
春立駅,ハルタチ,,
春採駅,ハルトリ,,
はるひ野駅,ハルヒノ,,
原町駅,ハルマチ,,
晴山駅,ハルヤマ,,
播州赤穂駅,バンシュウアコウ,,
阪神国道駅,ハンシンコクドウ,,
半蔵門駅,ハンゾウモン,,
半田駅,ハンダ,,
番田駅,バンダ,東日本旅客鉄道相模線 神奈川県,
磐梯熱海駅,バンダイアタミ,,
阪大病院前駅,ハンダイビョウインマエ,,
磐梯町駅,バンダイマチ,,
半田口駅,ハンダグチ,,
半田埠頭駅,ハンダフトウ,,
番田駅,バンデン,えちぜん鉄道三国芦原線 福井県,
板東駅,バンドウ,,
阪東橋駅,バンドウバシ,,
母野駅,ハンノ,,
飯能駅,ハンノウ,,
万博記念公園駅,バンパクキネンコウエン,首都圏新都市鉄道つくばエクスプレス 茨城県,
万博記念公園駅,バンパクキネンコウエン,大阪高速鉄道大阪モノレール線 大阪府,
日宇駅,ヒウ,,
緋牛内駅,ヒウシナイ,,
比延駅,ヒエ,,
美瑛駅,ビエイ,,
比叡山坂本駅,ヒエイザンサカモト,,
日岡駅,ヒオカ,,
東相内駅,ヒガシアイノナイ,,
東青原駅,ヒガシアオハラ,,
東青森駅,ヒガシアオモリ,,
東青山駅,ヒガシアオヤマ,,
東赤坂駅,ヒガシアカサカ,,
東吾野駅,ヒガシアガノ,,
東秋留駅,ヒガシアキル,,
東旭川駅,ヒガシアサヒカワ,,
東あずま駅,ヒガシアズマ,,
東我孫子駅,ヒガシアビコ,,
東甘木駅,ヒガシアマギ,,
東池袋駅,ヒガシイケブクロ,,
東池袋四丁目停留場,ヒガシイケブクロヨンチョウメ,,
東生駒駅,ヒガシイコマ,,
東諫早駅,ヒガシイサハヤ,,
東石黒駅,ヒガシイシグロ,,
東一身田駅,ヒガシイシンデン,,
東市来駅,ヒガシイチキ,,
東岩瀬駅,ヒガシイワセ,,
東岩槻駅,ヒガシイワツキ,,
東梅田駅,ヒガシウメダ,,
東浦駅,ヒガシウラ,,
東浦和駅,ヒガシウラワ,,
東青梅駅,ヒガシオウメ,,
東大垣駅,ヒガシオオガキ,,
東大崎駅,ヒガシオオサキ,,
東大島駅,ヒガシオオジマ,,
東大館駅,ヒガシオオダテ,,
東大手駅,ヒガシオオテ,,
東大更駅,ヒガシオオブケ,,
東大宮駅,ヒガシオオミヤ,,
東岡崎駅,ヒガシオカザキ,,
東岡山駅,ヒガシオカヤマ,,
東尾久三丁目停留場,ヒガシオグサンチョウメ,,
東尾道駅,ヒガシオノミチ,,
東小浜駅,ヒガシオバマ,,
東海神駅,ヒガシカイジン,,
東貝塚駅,ヒガシカイヅカ,,
東開聞駅,ヒガシカイモン,,
東加古川駅,ヒガシカコガワ,,
東柏崎駅,ヒガシカシワザキ,,
東桂駅,ヒガシカツラ,,
東金井駅,ヒガシカナイ,,
東神奈川駅,ヒガシカナガワ,,
東金沢駅,ヒガシカナザワ,,
東唐津駅,ヒガシカラツ,,
東刈谷駅,ヒガシカリヤ,,
東川口駅,ヒガシカワグチ,,
東岸和田駅,ヒガシキシワダ,,
東北沢駅,ヒガシキタザワ,,
東行田駅,ヒガシギョウダ,,
東清川駅,ヒガシキヨカワ,,
東銀座駅,ヒガシギンザ,,
東釧路駅,ヒガシクシロ,,
東久根別駅,ヒガシクネベツ,,
東区役所前駅,ヒガシクヤクショマエ,,
東久留米駅,ヒガシクルメ,,
東下条駅,ヒガシゲジョウ,,
東小泉駅,ヒガシコイズミ,,
東高円寺駅,ヒガシコウエンジ,,
東工業前停留場,ヒガシコウギョウマエ,,
東郡家駅,ヒガシコオゲ,,
東小金井駅,ヒガシコガネイ,,
東小倉駅,ヒガシコクラ,,
東粉浜停留場,ヒガシコハマ,,
東小諸駅,ヒガシコモロ,,
東犀川三四郎駅,ヒガシサイガワサンシロウ,,
東酒田駅,ヒガシサカタ,,
東札幌駅,ヒガシサッポロ,,
東佐野駅,ヒガシサノ,,
東三条駅,ヒガシサンジョウ,,
東塩釜駅,ヒガシシオガマ,,
東鹿越駅,ヒガシシカゴエ,,
東静岡駅,ヒガシシズオカ,,
東静内駅,ヒガシシズナイ,,
東十条駅,ヒガシジュウジョウ,,
東白石駅,ヒガシシロイシ,,
東新川駅,ヒガシシンカワ,西日本旅客鉄道宇部線 山口県,
東新木停留場,ヒガシシンギ,,
東新宿駅,ヒガシシンジュク,,
東新庄駅,ヒガシシンジョウ,,
東新町駅,ヒガシシンマチ,,
東新湊駅,ヒガシシンミナト,,
東宿毛駅,ヒガシスクモ,,
東逗子駅,ヒガシズシ,,
東須磨駅,ヒガシスマ,,
東仙台駅,ヒガシセンダイ,,
東総社駅,ヒガシソウジャ,,
東園駅,ヒガシソノ,,
東高崎駅,ヒガシタカサキ,,
東高島駅,ヒガシタカシマ,,
東高須駅,ヒガシタカス,,
東滝川駅,ヒガシタキカワ,,
東多久駅,ヒガシタク,,
東田子の浦駅,ヒガシタゴノウラ,,
東館駅,ヒガシダテ,,
東田平駅,ヒガシタビラ,,
東玉出停留場,ヒガシタマデ,,
東多良木駅,ヒガシタラギ,,
東垂水駅,ヒガシタルミ,,
東千葉駅,ヒガシチバ,,
東中央町停留場,ヒガシチュウオウチョウ,,
東町駅,ヒガシチョウ,,
東都筑駅,ヒガシツヅキ,,
東都農駅,ヒガシツノ,,
東津山駅,ヒガシツヤマ,,
東天下茶屋停留場,ヒガシテンガチャヤ,,
東所沢駅,ヒガシトコロザワ,,
東戸塚駅,ヒガシトツカ,,
東富岡駅,ヒガシトミオカ,,
東富山駅,ヒガシトヤマ,,
東屯田通停留場,ヒガシトンデンドオリ,,
東中神駅,ヒガシナカガミ,,
東長崎駅,ヒガシナガサキ,,
東長沢駅,ヒガシナガサワ,,
東中津駅,ヒガシナカツ,,
東中野駅,ヒガシナカノ,,
東長原駅,ヒガシナガハラ,,
東中間駅,ヒガシナカマ,,
東中山駅,ヒガシナカヤマ,,
東名古屋港駅,ヒガシナゴヤコウ,,
東滑川駅,ヒガシナメリカワ,,
東成岩駅,ヒガシナラワ,,
東成田駅,ヒガシナリタ,,
東鳴尾駅,ヒガシナルオ,,
東新潟駅,ヒガシニイガタ,,
東新潟港駅,ヒガシニイガタコウ,,
東新津駅,ヒガシニイツ,,
東新川駅,ヒガシニッカワ,上毛電気鉄道上毛線 群馬県,
東日本橋駅,ヒガシニホンバシ,,
東根駅,ヒガシネ,,
東根室駅,ヒガシネムロ,,
東寝屋川駅,ヒガシネヤガワ,,
東野駅,ヒガシノ,明知鉄道明知線 岐阜県,
東野駅,ヒガシノ,京都市営地下鉄東西線 京都府,
東野尻駅,ヒガシノジリ,,
東能代駅,ヒガシノシロ,,
東萩駅,ヒガシハギ,,
東白楽駅,ヒガシハクラク,,
東羽衣駅,ヒガシハゴロモ,,
東觜崎駅,ヒガシハシサキ,,
東幡豆駅,ヒガシハズ,,
東八森駅,ヒガシハチモリ,,
東八町停留場,ヒガシハッチョウ,,
東花園駅,ヒガシハナゾノ,,
東花輪駅,ヒガシハナワ,,
東浜駅,ヒガシハマ,,
東飯能駅,ヒガシハンノウ,,
東比恵駅,ヒガシヒエ,,
東姫路駅,ヒガシヒメジ,,
東広島駅,ヒガシヒロシマ,,
東枇杷島駅,ヒガシビワジマ,,
東風連駅,ヒガシフウレン,,
東福島駅,ヒガシフクシマ,,
東福間駅,ヒガシフクマ,,
東福山駅,ヒガシフクヤマ,,
東総元駅,ヒガシフサモト,,
東藤島駅,ヒガシフジシマ,,
東伏見駅,ヒガシフシミ,,
東藤原駅,ヒガシフジワラ,,
東二見駅,ヒガシフタミ,,
東府中駅,ヒガシフチュウ,,
東福生駅,ヒガシフッサ,,
東船岡駅,ヒガシフナオカ,,
東船橋駅,ヒガシフナバシ,,
東別院駅,ヒガシベツイン,,
東別府駅,ヒガシベップ,,
東本願寺前停留場,ヒガシホンガンジマエ,,
東舞鶴駅,ヒガシマイヅル,,
東松江駅,ヒガシマツエ,西日本旅客鉄道山陰本線 島根県,
東松江駅,ヒガシマツエ,南海加太線 和歌山県,
東松阪駅,ヒガシマツサカ,,
東松戸駅,ヒガシマツド,,
東松原駅,ヒガシマツバラ,,
東松山駅,ヒガシマツヤマ,,
東三国駅,ヒガシミクニ,,
東水島駅,ヒガシミズシマ,,
東水巻駅,ヒガシミズマキ,,
東三日市駅,ヒガシミッカイチ,,
東水戸駅,ヒガシミト,,
東湊停留場,ヒガシミナト,,
東美浜駅,ヒガシミハマ,,
東宮原駅,ヒガシミヤハラ,,
東向日駅,ヒガシムコウ,,
東向島駅,ヒガシムコウジマ,,
東村山駅,ヒガシムラヤマ,,
東室蘭駅,ヒガシムロラン,,
東免田駅,ヒガシメンダ,,
東森駅,ヒガシモリ,,
東毛呂駅,ヒガシモロ,,
東門前駅,ヒガシモンゼン,,
東八尾駅,ヒガシヤツオ,,
東山駅,ヒガシヤマ,北海道旅客鉄道函館本線 北海道,
東山駅,ヒガシヤマ,近鉄生駒線 奈良県,
東山駅,ヒガシヤマ,京都市営地下鉄東西線 京都府,
東山停留場,ヒガシヤマ,岡山電気軌道東山本線,
東山北駅,ヒガシヤマキタ,,
東山公園駅,ヒガシヤマコウエン,西日本旅客鉄道山陰本線 鳥取県,
東山公園駅,ヒガシヤマコウエン,名古屋市営地下鉄東山線 愛知県,
東山代駅,ヒガシヤマシロ,,
東山田駅,ヒガシヤマタ,,
東大和市駅,ヒガシヤマトシ,,
東山梨駅,ヒガシヤマナシ,,
東矢本駅,ヒガシヤモト,,
東結城駅,ヒガシユウキ,,
東横田駅,ヒガシヨコタ,,
東淀川駅,ヒガシヨドガワ,,
東林間駅,ヒガシリンカン,,
東六線駅,ヒガシロクセン,,
東鷲宮駅,ヒガシワシノミヤ,,
干潟駅,ヒガタ,,
光駅,ヒカリ,,
光が丘駅,ヒカリガオカ,,
光の森駅,ヒカリノモリ,,
氷川台駅,ヒカワダイ,,
引治駅,ヒキジ,,
曳舟駅,ヒキフネ,,
蟇目駅,ヒキメ,,
日切駅,ヒギリ,,
ひぐち駅,ヒグチ,真岡鐵道真岡線,
樋口駅,ヒグチ,秩父鉄道秩父本線,
曳馬駅,ヒクマ,,
引田駅,ヒケタ,,
肥後伊倉駅,ヒゴイクラ,,
肥後大津駅,ヒゴオオヅ,,
肥後高田駅,ヒゴコウダ,,
彦崎駅,ヒコサキ,,
彦山駅,ヒコサン,,
樋越駅,ヒゴシ,,
肥後田浦駅,ヒゴタノウラ,,
肥後長浜駅,ヒゴナガハマ,,
肥後西村駅,ヒゴニシノムラ,,
彦根駅,ヒコネ,,
彦根口駅,ヒコネグチ,,
ひこね芹川駅,ヒコネセリカワ,,
肥後橋駅,ヒゴバシ,,
肥後二見駅,ヒゴフタミ,,
日頃市駅,ヒコロイチ,,
久居駅,ヒサイ,,
久ノ浜駅,ヒサノハマ,,
久屋大通駅,ヒサヤオオドオリ,,
日出駅,ヒジ,,
比地大駅,ヒジダイ,,
比島駅,ヒシマ,,
比治山下停留場,ヒジヤマシタ,,
比治山橋停留場,ヒジヤマバシ,,
毘沙門駅,ビシャモン,,
毘沙門台駅,ビシャモンダイ,,
美術館図書館前駅,ビジュツカントショカンマエ,,
美章園駅,ビショウエン,,
美女平駅,ビジョダイラ,,
聖高原駅,ヒジリコウゲン,,
日代駅,ヒシロ,,
肥前旭駅,ヒゼンアサヒ,,
肥前飯田駅,ヒゼンイイダ,,
備前一宮駅,ビゼンイチノミヤ,,
肥前大浦駅,ヒゼンオオウラ,,
肥前鹿島駅,ヒゼンカシマ,,
備前片岡駅,ビゼンカタオカ,,
備前片上駅,ビゼンカタカミ,,
肥前久保駅,ヒゼンクボ,,
肥前古賀駅,ヒゼンコガ,,
肥前白石駅,ヒゼンシロイシ,,
備前田井駅,ビゼンタイ,,
